source_frame,source_cell,target_frame,target_cell,label
127,35,128,42,0
127,35,128,43,0
127,35,128,44,0
127,35,128,45,0
127,35,128,46,0
127,35,128,47,0
127,35,128,48,0
127,35,128,49,0
127,35,128,50,0
127,35,128,51,0
127,35,128,52,0
127,35,128,54,0
127,35,128,55,0
127,35,128,56,0
127,35,128,59,0
127,35,128,60,0
127,35,128,65,0
127,35,128,66,0
127,35,128,67,0
127,35,128,68,0
127,35,128,70,0
127,35,128,71,0
127,36,128,31,0
127,36,128,33,0
127,36,128,34,0
127,36,128,35,0
127,36,128,36,1
127,36,128,38,0
127,36,128,39,0
127,36,128,40,0
127,36,128,41,0
127,36,128,42,0
127,36,128,43,0
127,36,128,44,0
127,36,128,45,0
127,36,128,46,0
127,36,128,47,0
127,36,128,48,0
127,36,128,49,0
127,36,128,50,0
127,36,128,51,0
127,36,128,52,0
127,36,128,54,0
127,36,128,55,0
127,36,128,56,0
127,36,128,59,0
127,36,128,60,0
127,36,128,65,0
127,36,128,66,0
127,36,128,67,0
127,36,128,68,0
127,36,128,70,0
127,36,128,71,0
127,38,128,31,0
127,38,128,33,0
127,38,128,34,0
127,38,128,35,0
127,38,128,36,0
127,38,128,38,1
127,38,128,39,0
127,38,128,40,0
127,38,128,41,0
127,38,128,42,0
127,38,128,43,0
127,38,128,44,0
127,38,128,45,0
127,38,128,46,0
127,38,128,47,0
127,38,128,48,0
127,38,128,49,0
127,38,128,50,0
127,38,128,51,0
127,38,128,52,0
127,38,128,54,0
127,38,128,55,0
127,38,128,56,0
127,38,128,59,0
127,38,128,60,0
127,38,128,65,0
127,38,128,66,0
127,38,128,67,0
127,38,128,68,0
127,38,128,70,0
127,38,128,71,0
127,39,128,31,0
127,39,128,33,0
127,39,128,34,0
127,39,128,35,0
127,39,128,36,0
127,39,128,38,0
127,39,128,39,1
127,39,128,40,0
127,39,128,41,0
127,39,128,42,0
127,39,128,43,0
127,39,128,44,0
127,39,128,45,0
127,39,128,46,0
127,39,128,47,0
127,39,128,48,0
127,39,128,49,0
127,39,128,50,0
127,39,128,51,0
127,39,128,52,0
127,39,128,54,0
127,39,128,55,0
127,39,128,56,0
127,39,128,59,0
127,39,128,60,0
127,39,128,65,0
127,39,128,66,0
127,39,128,67,0
127,39,128,68,0
127,39,128,70,0
127,39,128,71,0
127,40,128,31,0
127,40,128,33,0
127,40,128,34,0
127,40,128,35,0
127,40,128,36,0
127,40,128,38,0
127,40,128,39,0
127,40,128,40,1
127,40,128,41,0
127,40,128,42,0
127,40,128,43,0
127,40,128,44,0
127,40,128,45,0
127,40,128,46,0
127,40,128,47,0
127,40,128,48,0
127,40,128,49,0
127,40,128,50,0
127,40,128,51,0
127,40,128,52,0
127,40,128,54,0
127,40,128,55,0
127,40,128,56,0
127,40,128,59,0
127,40,128,60,0
127,40,128,65,0
127,40,128,66,0
127,40,128,67,0
127,40,128,68,0
127,40,128,70,0
127,40,128,71,0
127,41,128,31,0
127,41,128,33,0
127,41,128,34,0
127,41,128,35,0
127,41,128,36,0
127,41,128,38,0
127,41,128,39,0
127,41,128,40,0
127,41,128,41,1
127,41,128,42,0
127,41,128,43,0
127,41,128,44,0
127,41,128,45,0
127,41,128,46,0
127,41,128,47,0
127,41,128,48,0
127,41,128,49,0
127,41,128,50,0
127,41,128,51,0
127,41,128,52,0
127,41,128,54,0
127,41,128,55,0
127,41,128,56,0
127,41,128,59,0
127,41,128,60,0
127,41,128,65,0
127,41,128,66,0
127,41,128,67,0
127,41,128,68,0
127,41,128,70,0
127,41,128,71,0
127,42,128,31,0
127,42,128,33,0
127,42,128,34,0
127,42,128,35,0
127,42,128,36,0
127,42,128,38,0
127,42,128,39,0
127,42,128,40,0
127,42,128,41,0
127,42,128,42,1
127,42,128,43,0
127,42,128,44,0
127,42,128,45,0
127,42,128,46,0
127,42,128,47,0
127,42,128,48,0
127,42,128,49,0
127,42,128,50,0
127,42,128,51,0
127,42,128,52,0
127,42,128,54,0
127,42,128,55,0
127,42,128,56,0
127,42,128,59,0
127,42,128,60,0
127,42,128,65,0
127,42,128,66,0
127,42,128,67,0
127,42,128,68,0
127,42,128,70,0
127,42,128,71,0
127,43,128,31,0
127,43,128,33,0
127,43,128,34,0
127,43,128,35,0
127,43,128,36,0
127,43,128,38,0
127,43,128,39,0
127,43,128,40,0
127,43,128,41,0
127,43,128,42,0
127,43,128,43,1
127,43,128,44,0
127,43,128,45,0
127,43,128,46,0
127,43,128,47,0
127,43,128,48,0
127,43,128,49,0
127,43,128,50,0
127,43,128,51,0
127,43,128,52,0
127,43,128,54,0
127,43,128,55,0
127,43,128,56,0
127,43,128,59,0
127,43,128,60,0
127,43,128,65,0
127,43,128,66,0
127,43,128,67,0
127,43,128,68,0
127,43,128,70,0
127,43,128,71,0
127,44,128,31,0
127,44,128,33,0
127,44,128,34,0
127,44,128,35,0
127,44,128,36,0
127,44,128,38,0
127,44,128,39,0
127,44,128,40,0
127,44,128,41,0
127,44,128,42,0
127,44,128,43,0
127,44,128,44,1
127,44,128,45,0
127,44,128,46,0
127,44,128,47,0
127,44,128,48,0
127,44,128,49,0
127,44,128,50,0
127,44,128,51,0
127,44,128,52,0
127,44,128,54,0
127,44,128,55,0
127,44,128,56,0
127,44,128,59,0
127,44,128,60,0
127,44,128,65,0
127,44,128,66,0
127,44,128,67,0
127,44,128,68,0
127,44,128,70,0
127,44,128,71,0
127,45,128,31,0
127,45,128,33,0
127,45,128,34,0
127,45,128,35,0
127,45,128,36,0
127,45,128,38,0
127,45,128,39,0
127,45,128,40,0
127,45,128,41,0
127,45,128,42,0
127,45,128,43,0
127,45,128,44,0
127,45,128,45,1
127,45,128,46,0
127,45,128,47,0
127,45,128,48,0
127,45,128,49,0
127,45,128,50,0
127,45,128,51,0
127,45,128,52,0
127,45,128,54,0
127,45,128,55,0
127,45,128,56,0
127,45,128,59,0
127,45,128,60,0
127,45,128,65,0
127,45,128,66,0
127,45,128,67,0
127,45,128,68,0
127,45,128,70,0
127,45,128,71,0
127,46,128,31,0
127,46,128,33,0
127,46,128,34,0
127,46,128,35,0
127,46,128,36,0
127,46,128,38,0
127,46,128,39,0
127,46,128,40,0
127,46,128,41,0
127,46,128,42,0
127,46,128,43,0
127,46,128,44,0
127,46,128,45,0
127,46,128,46,1
127,46,128,47,0
127,46,128,48,0
127,46,128,49,0
127,46,128,50,0
127,46,128,51,0
127,46,128,52,0
127,46,128,54,0
127,46,128,55,0
127,46,128,56,0
127,46,128,59,0
127,46,128,60,0
127,46,128,65,0
127,46,128,66,0
127,46,128,67,0
127,46,128,68,0
127,46,128,70,0
127,46,128,71,0
127,47,128,31,0
127,47,128,33,0
127,47,128,34,0
127,47,128,35,0
127,47,128,36,0
127,47,128,38,0
127,47,128,39,0
127,47,128,40,0
127,47,128,41,0
127,47,128,42,0
127,47,128,43,0
127,47,128,44,0
127,47,128,45,0
127,47,128,46,0
127,47,128,47,1
127,47,128,48,0
127,47,128,49,0
127,47,128,50,0
127,47,128,51,0
127,47,128,52,0
127,47,128,54,0
127,47,128,55,0
127,47,128,56,0
127,47,128,59,0
127,47,128,60,0
127,47,128,65,0
127,47,128,66,0
127,47,128,67,0
127,47,128,68,0
127,47,128,70,0
127,47,128,71,0
127,48,128,31,0
127,48,128,33,0
127,48,128,34,0
127,48,128,35,0
127,48,128,36,0
127,48,128,38,0
127,48,128,39,0
127,48,128,40,0
127,48,128,41,0
127,48,128,42,0
127,48,128,43,0
127,48,128,44,0
127,48,128,45,0
127,48,128,46,0
127,48,128,47,0
127,48,128,48,1
127,48,128,49,0
127,48,128,50,0
127,48,128,51,0
127,48,128,52,0
127,48,128,54,0
127,48,128,55,0
127,48,128,56,0
127,48,128,59,0
127,48,128,60,0
127,48,128,65,0
127,48,128,66,0
127,48,128,67,0
127,48,128,68,0
127,48,128,70,0
127,48,128,71,0
127,49,128,31,0
127,49,128,33,0
127,49,128,34,0
127,49,128,35,0
127,49,128,36,0
127,49,128,38,0
127,49,128,39,0
127,49,128,40,0
127,49,128,41,0
127,49,128,42,0
127,49,128,43,0
127,49,128,44,0
127,49,128,45,0
127,49,128,46,0
127,49,128,47,0
127,49,128,48,0
127,49,128,49,1
127,49,128,50,0
127,49,128,51,0
127,49,128,52,0
127,49,128,54,0
127,49,128,55,0
127,49,128,56,0
127,49,128,59,0
127,49,128,60,0
127,49,128,65,0
127,49,128,66,0
127,49,128,67,0
127,49,128,68,0
127,49,128,70,0
127,49,128,71,0
127,50,128,31,0
127,50,128,33,0
127,50,128,34,0
127,50,128,35,0
127,50,128,36,0
127,50,128,38,0
127,50,128,39,0
127,50,128,40,0
127,50,128,41,0
127,50,128,42,0
127,50,128,43,0
127,50,128,44,0
127,50,128,45,0
127,50,128,46,0
127,50,128,47,0
127,50,128,48,0
127,50,128,49,0
127,50,128,50,1
127,50,128,51,0
127,50,128,52,0
127,50,128,54,0
127,50,128,55,0
127,50,128,56,0
127,50,128,59,0
127,50,128,60,0
127,50,128,65,0
127,50,128,66,0
127,50,128,67,0
127,50,128,68,0
127,50,128,70,0
127,50,128,71,0
127,51,128,31,0
127,51,128,33,0
127,51,128,34,0
127,51,128,35,0
127,51,128,36,0
127,51,128,38,0
127,51,128,39,0
127,51,128,40,0
127,51,128,41,0
127,51,128,42,0
127,51,128,43,0
127,51,128,44,0
127,51,128,45,0
127,51,128,46,0
127,51,128,47,0
127,51,128,48,0
127,51,128,49,0
127,51,128,50,0
127,51,128,51,1
127,51,128,52,0
127,51,128,54,0
127,51,128,55,0
127,51,128,56,0
127,51,128,59,0
127,51,128,60,0
127,51,128,65,0
127,51,128,66,0
127,51,128,67,0
127,51,128,68,0
127,51,128,70,0
127,51,128,71,0
127,52,128,31,0
127,52,128,33,0
127,52,128,34,0
127,52,128,35,0
127,52,128,36,0
127,52,128,38,0
127,52,128,39,0
127,52,128,40,0
127,52,128,41,0
127,52,128,42,0
127,52,128,43,0
127,52,128,44,0
127,52,128,45,0
127,52,128,46,0
127,52,128,47,0
127,52,128,48,0
127,52,128,49,0
127,52,128,50,0
127,52,128,51,0
127,52,128,52,1
127,52,128,54,0
127,52,128,55,0
127,52,128,56,0
127,52,128,59,0
127,52,128,60,0
127,52,128,65,0
127,52,128,66,0
127,52,128,67,0
127,52,128,68,0
127,52,128,70,0
127,52,128,71,0
127,54,128,31,0
127,54,128,33,0
127,54,128,34,0
127,54,128,35,0
127,54,128,36,0
127,54,128,38,0
127,54,128,39,0
127,54,128,40,0
127,54,128,41,0
127,54,128,42,0
127,54,128,43,0
127,54,128,44,0
127,54,128,45,0
127,54,128,46,0
127,54,128,47,0
127,54,128,48,0
127,54,128,49,0
127,54,128,50,0
127,54,128,51,0
127,54,128,52,0
127,54,128,54,1
127,54,128,55,0
127,54,128,56,0
127,54,128,59,0
127,54,128,60,0
127,54,128,65,0
127,54,128,66,0
127,54,128,67,0
127,54,128,68,0
127,54,128,70,0
127,54,128,71,0
127,55,128,31,0
127,55,128,33,0
127,55,128,34,0
127,55,128,35,0
127,55,128,36,0
127,55,128,38,0
127,55,128,39,0
127,55,128,40,0
127,55,128,41,0
127,55,128,42,0
127,55,128,43,0
127,55,128,44,0
127,55,128,45,0
127,55,128,46,0
127,55,128,47,0
127,55,128,48,0
127,55,128,49,0
127,55,128,50,0
127,55,128,51,0
127,55,128,52,0
127,55,128,54,0
127,55,128,55,1
127,55,128,56,0
127,55,128,59,0
127,55,128,60,0
127,55,128,65,0
127,55,128,66,0
127,55,128,67,0
127,55,128,68,0
127,55,128,70,0
127,55,128,71,0
127,56,128,31,0
127,56,128,33,0
127,56,128,34,0
127,56,128,35,0
127,56,128,36,0
127,56,128,38,0
127,56,128,39,0
127,56,128,40,0
127,56,128,41,0
127,56,128,42,0
127,56,128,43,0
127,56,128,44,0
127,56,128,45,0
127,56,128,46,0
127,56,128,47,0
127,56,128,48,0
127,56,128,49,0
127,56,128,50,0
127,56,128,51,0
127,56,128,52,0
127,56,128,54,0
127,56,128,55,0
127,56,128,56,1
127,56,128,59,0
127,56,128,60,0
127,56,128,65,0
127,56,128,66,0
127,56,128,67,0
127,56,128,68,0
127,56,128,70,0
127,56,128,71,0
127,59,128,31,0
127,59,128,33,0
127,59,128,34,0
127,59,128,35,0
127,59,128,36,0
127,59,128,38,0
127,59,128,39,0
127,59,128,40,0
127,59,128,41,0
127,59,128,42,0
127,59,128,43,0
127,59,128,44,0
127,59,128,45,0
127,59,128,46,0
127,59,128,47,0
127,59,128,48,0
127,59,128,49,0
127,59,128,50,0
127,59,128,51,0
127,59,128,52,0
127,59,128,54,0
127,59,128,55,0
127,59,128,56,0
127,59,128,59,1
127,59,128,60,0
127,59,128,65,0
127,59,128,66,0
127,59,128,67,0
127,59,128,68,0
127,59,128,70,0
127,59,128,71,0
127,60,128,31,0
127,60,128,33,0
127,60,128,34,0
127,60,128,35,0
127,60,128,36,0
127,60,128,38,0
127,60,128,39,0
127,60,128,40,0
127,60,128,41,0
127,60,128,42,0
127,60,128,43,0
127,60,128,44,0
127,60,128,45,0
127,60,128,46,0
127,60,128,47,0
127,60,128,48,0
127,60,128,49,0
127,60,128,50,0
127,60,128,51,0
127,60,128,52,0
127,60,128,54,0
127,60,128,55,0
127,60,128,56,0
127,60,128,59,0
127,60,128,60,1
127,60,128,65,0
127,60,128,66,0
127,60,128,67,0
127,60,128,68,0
127,60,128,70,0
127,60,128,71,0
127,65,128,31,0
127,65,128,33,0
127,65,128,34,0
127,65,128,35,0
127,65,128,36,0
127,65,128,38,0
127,65,128,39,0
127,65,128,40,0
127,65,128,41,0
127,65,128,42,0
127,65,128,43,0
127,65,128,44,0
127,65,128,45,0
127,65,128,46,0
127,65,128,47,0
127,65,128,48,0
127,65,128,49,0
127,65,128,50,0
127,65,128,51,0
127,65,128,52,0
127,65,128,54,0
127,65,128,55,0
127,65,128,56,0
127,65,128,59,0
127,65,128,60,0
127,65,128,65,1
127,65,128,66,0
127,65,128,67,0
127,65,128,68,0
127,65,128,70,0
127,65,128,71,0
127,66,128,31,0
127,66,128,33,0
127,66,128,34,0
127,66,128,35,0
127,66,128,36,0
127,66,128,38,0
127,66,128,39,0
127,66,128,40,0
127,66,128,41,0
127,66,128,42,0
127,66,128,43,0
127,66,128,44,0
127,66,128,45,0
127,66,128,46,0
127,66,128,47,0
127,66,128,48,0
127,66,128,49,0
127,66,128,50,0
127,66,128,51,0
127,66,128,52,0
127,66,128,54,0
127,66,128,55,0
127,66,128,56,0
127,66,128,59,0
127,66,128,60,0
127,66,128,65,0
127,66,128,66,1
127,66,128,67,0
127,66,128,68,0
127,66,128,70,0
127,66,128,71,0
127,67,128,31,0
127,67,128,33,0
127,67,128,34,0
127,67,128,35,0
127,67,128,36,0
127,67,128,38,0
127,67,128,39,0
127,67,128,40,0
127,67,128,41,0
127,67,128,42,0
127,67,128,43,0
127,67,128,44,0
127,67,128,45,0
127,67,128,46,0
127,67,128,47,0
127,67,128,48,0
127,67,128,49,0
127,67,128,50,0
127,67,128,51,0
127,67,128,52,0
127,67,128,54,0
127,67,128,55,0
127,67,128,56,0
127,67,128,59,0
127,67,128,60,0
127,67,128,65,0
127,67,128,66,0
127,67,128,67,1
127,67,128,68,0
127,67,128,70,0
127,67,128,71,0
127,68,128,31,0
127,68,128,33,0
127,68,128,34,0
127,68,128,35,0
127,68,128,36,0
127,68,128,38,0
127,68,128,39,0
127,68,128,40,0
127,68,128,41,0
127,68,128,42,0
127,68,128,43,0
127,68,128,44,0
127,68,128,45,0
127,68,128,46,0
127,68,128,47,0
127,68,128,48,0
127,68,128,49,0
127,68,128,50,0
127,68,128,51,0
127,68,128,52,0
127,68,128,54,0
127,68,128,55,0
127,68,128,56,0
127,68,128,59,0
127,68,128,60,0
127,68,128,65,0
127,68,128,66,0
127,68,128,67,0
127,68,128,68,1
127,68,128,70,0
127,68,128,71,0
127,70,128,31,0
127,70,128,33,0
127,70,128,34,0
127,70,128,35,0
127,70,128,36,0
127,70,128,38,0
127,70,128,39,0
127,70,128,40,0
127,70,128,41,0
127,70,128,42,0
127,70,128,43,0
127,70,128,44,0
127,70,128,45,0
127,70,128,46,0
127,70,128,47,0
127,70,128,48,0
127,70,128,49,0
127,70,128,50,0
127,70,128,51,0
127,70,128,52,0
127,70,128,54,0
127,70,128,55,0
127,70,128,56,0
127,70,128,59,0
127,70,128,60,0
127,70,128,65,0
127,70,128,66,0
127,70,128,67,0
127,70,128,68,0
127,70,128,70,1
127,70,128,71,0
127,71,128,31,0
127,71,128,33,0
127,71,128,34,0
127,71,128,35,0
127,71,128,36,0
127,71,128,38,0
127,71,128,39,0
127,71,128,40,0
127,71,128,41,0
127,71,128,42,0
127,71,128,43,0
127,71,128,44,0
127,71,128,45,0
127,71,128,46,0
127,71,128,47,0
127,71,128,48,0
127,71,128,49,0
127,71,128,50,0
127,71,128,51,0
127,71,128,52,0
127,71,128,54,0
127,71,128,55,0
127,71,128,56,0
127,71,128,59,0
127,71,128,60,0
127,71,128,65,0
127,71,128,66,0
127,71,128,67,0
127,71,128,68,0
127,71,128,70,0
127,71,128,71,1
127,72,128,31,0
127,72,128,33,0
127,72,128,34,0
127,72,128,35,0
127,72,128,36,0
127,72,128,38,0
127,72,128,39,0
127,72,128,40,0
127,72,128,41,0
127,72,128,42,0
127,72,128,43,0
127,72,128,44,0
127,72,128,45,0
127,72,128,46,0
127,72,128,47,0
127,72,128,48,0
127,72,128,49,0
127,72,128,50,0
127,72,128,51,0
127,72,128,52,0
127,72,128,54,0
127,72,128,55,0
127,72,128,56,0
127,72,128,59,0
127,72,128,60,0
127,72,128,65,0
127,72,128,66,0
127,72,128,67,0
127,72,128,68,0
127,72,128,70,0
127,72,128,71,0
128,31,129,31,1
128,31,129,33,0
128,31,129,34,0
128,31,129,35,0
128,31,129,36,0
128,31,129,38,0
128,31,129,39,0
128,31,129,40,0
128,31,129,41,0
128,31,129,42,0
128,31,129,43,0
128,31,129,44,0
128,31,129,45,0
128,31,129,46,0
128,31,129,47,0
128,31,129,48,0
128,31,129,49,0
128,31,129,50,0
128,31,129,51,0
128,31,129,52,0
128,31,129,54,0
128,31,129,55,0
128,31,129,56,0
128,31,129,59,0
128,31,129,60,0
128,31,129,65,0
128,31,129,66,0
128,31,129,67,0
128,31,129,68,0
128,31,129,70,0
128,31,129,71,0
128,31,129,143,0
128,33,129,31,0
128,33,129,33,1
128,33,129,34,0
128,33,129,35,0
128,33,129,36,0
128,33,129,38,0
128,33,129,39,0
128,33,129,40,0
128,33,129,41,0
128,33,129,42,0
128,33,129,43,0
128,33,129,44,0
128,33,129,45,0
128,33,129,46,0
128,33,129,47,0
128,33,129,48,0
128,33,129,49,0
128,33,129,50,0
128,33,129,51,0
128,33,129,52,0
128,33,129,54,0
128,33,129,55,0
128,33,129,56,0
128,33,129,59,0
128,33,129,60,0
128,33,129,65,0
128,33,129,66,0
128,33,129,67,0
128,33,129,68,0
128,33,129,70,0
128,33,129,71,0
128,33,129,143,0
128,34,129,31,0
128,34,129,33,0
128,34,129,34,1
128,34,129,35,0
128,34,129,36,0
128,34,129,38,0
128,34,129,39,0
128,34,129,40,0
128,34,129,41,0
128,34,129,42,0
128,34,129,43,0
128,34,129,44,0
128,34,129,45,0
128,34,129,46,0
128,34,129,47,0
128,34,129,48,0
128,34,129,49,0
128,34,129,50,0
128,34,129,51,0
128,34,129,52,0
128,34,129,54,0
128,34,129,55,0
128,34,129,56,0
128,34,129,59,0
128,34,129,60,0
128,34,129,65,0
128,34,129,66,0
128,34,129,67,0
128,34,129,68,0
128,34,129,70,0
128,34,129,71,0
128,34,129,143,0
128,35,129,31,0
128,35,129,33,0
128,35,129,34,0
128,35,129,35,1
128,35,129,36,0
128,35,129,38,0
128,35,129,39,0
128,35,129,40,0
128,35,129,41,0
128,35,129,42,0
128,35,129,43,0
128,35,129,44,0
128,35,129,45,0
128,35,129,46,0
128,35,129,47,0
128,35,129,48,0
128,35,129,49,0
128,35,129,50,0
128,35,129,51,0
128,35,129,52,0
128,35,129,54,0
128,35,129,55,0
128,35,129,56,0
128,35,129,59,0
128,35,129,60,0
128,35,129,65,0
128,35,129,66,0
128,35,129,67,0
128,35,129,68,0
128,35,129,70,0
128,35,129,71,0
128,35,129,143,0
128,36,129,31,0
128,36,129,33,0
128,36,129,34,0
128,36,129,35,0
128,36,129,36,1
128,36,129,38,0
128,36,129,39,0
128,36,129,40,0
128,36,129,41,0
128,36,129,42,0
128,36,129,43,0
128,36,129,44,0
128,36,129,45,0
128,36,129,46,0
128,36,129,47,0
128,36,129,48,0
128,36,129,49,0
128,36,129,50,0
128,36,129,51,0
128,36,129,52,0
128,36,129,54,0
128,36,129,55,0
128,36,129,56,0
128,36,129,59,0
128,36,129,60,0
128,36,129,65,0
128,36,129,66,0
128,36,129,67,0
128,36,129,68,0
128,36,129,70,0
128,36,129,71,0
128,36,129,143,0
128,38,129,31,0
128,38,129,33,0
128,38,129,34,0
128,38,129,35,0
128,38,129,36,0
128,38,129,38,1
128,38,129,39,0
128,38,129,40,0
128,38,129,41,0
128,38,129,42,0
128,38,129,43,0
128,38,129,44,0
128,38,129,45,0
128,38,129,46,0
128,38,129,47,0
128,38,129,48,0
128,38,129,49,0
128,38,129,50,0
128,38,129,51,0
128,38,129,52,0
128,38,129,54,0
128,38,129,55,0
128,38,129,56,0
128,38,129,59,0
128,38,129,60,0
128,38,129,65,0
128,38,129,66,0
128,38,129,67,0
128,38,129,68,0
128,38,129,70,0
128,38,129,71,0
128,38,129,143,0
128,39,129,31,0
128,39,129,33,0
128,39,129,34,0
128,39,129,35,0
128,39,129,36,0
128,39,129,38,0
128,39,129,39,1
128,39,129,40,0
128,39,129,41,0
128,39,129,42,0
128,39,129,43,0
128,39,129,44,0
128,39,129,45,0
128,39,129,46,0
128,39,129,47,0
128,39,129,48,0
128,39,129,49,0
128,39,129,50,0
128,39,129,51,0
128,39,129,52,0
128,39,129,54,0
128,39,129,55,0
128,39,129,56,0
128,39,129,59,0
128,39,129,60,0
128,39,129,65,0
128,39,129,66,0
128,39,129,67,0
128,39,129,68,0
128,39,129,70,0
128,39,129,71,0
128,39,129,143,0
128,40,129,31,0
128,40,129,33,0
128,40,129,34,0
128,40,129,35,0
128,40,129,36,0
128,40,129,38,0
128,40,129,39,0
128,40,129,40,1
128,40,129,41,0
128,40,129,42,0
128,40,129,43,0
128,40,129,44,0
128,40,129,45,0
128,40,129,46,0
128,40,129,47,0
128,40,129,48,0
128,40,129,49,0
128,40,129,50,0
128,40,129,51,0
128,40,129,52,0
128,40,129,54,0
128,40,129,55,0
128,40,129,56,0
128,40,129,59,0
128,40,129,60,0
128,40,129,65,0
128,40,129,66,0
128,40,129,67,0
128,40,129,68,0
128,40,129,70,0
128,40,129,71,0
128,40,129,143,0
128,41,129,31,0
128,41,129,33,0
128,41,129,34,0
128,41,129,35,0
128,41,129,36,0
128,41,129,38,0
128,41,129,39,0
128,41,129,40,0
128,41,129,41,1
128,41,129,42,0
128,41,129,43,0
128,41,129,44,0
128,41,129,45,0
128,41,129,46,0
128,41,129,47,0
128,41,129,48,0
128,41,129,49,0
128,41,129,50,0
128,41,129,51,0
128,41,129,52,0
128,41,129,54,0
128,41,129,55,0
128,41,129,56,0
128,41,129,59,0
128,41,129,60,0
128,41,129,65,0
128,41,129,66,0
128,41,129,67,0
128,41,129,68,0
128,41,129,70,0
128,41,129,71,0
128,41,129,143,0
128,42,129,31,0
128,42,129,33,0
128,42,129,34,0
128,42,129,35,0
128,42,129,36,0
128,42,129,38,0
128,42,129,39,0
128,42,129,40,0
128,42,129,41,0
128,42,129,42,1
128,42,129,43,0
128,42,129,44,0
128,42,129,45,0
128,42,129,46,0
128,42,129,47,0
128,42,129,48,0
128,42,129,49,0
128,42,129,50,0
128,42,129,51,0
128,42,129,52,0
128,42,129,54,0
128,42,129,55,0
128,42,129,56,0
128,42,129,59,0
128,42,129,60,0
128,42,129,65,0
128,42,129,66,0
128,42,129,67,0
128,42,129,68,0
128,42,129,70,0
128,42,129,71,0
128,42,129,143,0
128,43,129,31,0
128,43,129,33,0
128,43,129,34,0
128,43,129,35,0
128,43,129,36,0
128,43,129,38,0
128,43,129,39,0
128,43,129,40,0
128,43,129,41,0
128,43,129,42,0
128,43,129,43,1
128,43,129,44,0
128,43,129,45,0
128,43,129,46,0
128,43,129,47,0
128,43,129,48,0
128,43,129,49,0
128,43,129,50,0
128,43,129,51,0
128,43,129,52,0
128,43,129,54,0
128,43,129,55,0
128,43,129,56,0
128,43,129,59,0
128,43,129,60,0
128,43,129,65,0
128,43,129,66,0
128,43,129,67,0
128,43,129,68,0
128,43,129,70,0
128,43,129,71,0
128,43,129,143,0
128,44,129,31,0
128,44,129,33,0
128,44,129,34,0
128,44,129,35,0
128,44,129,36,0
128,44,129,38,0
128,44,129,39,0
128,44,129,40,0
128,44,129,41,0
128,44,129,42,0
128,44,129,43,0
128,44,129,44,1
128,44,129,45,0
128,44,129,46,0
128,44,129,47,0
128,44,129,48,0
128,44,129,49,0
128,44,129,50,0
128,44,129,51,0
128,44,129,52,0
128,44,129,54,0
128,44,129,55,0
128,44,129,56,0
128,44,129,59,0
128,44,129,60,0
128,44,129,65,0
128,44,129,66,0
128,44,129,67,0
128,44,129,68,0
128,44,129,70,0
128,44,129,71,0
128,44,129,143,0
128,45,129,31,0
128,45,129,33,0
128,45,129,34,0
128,45,129,35,0
128,45,129,36,0
128,45,129,38,0
128,45,129,39,0
128,45,129,40,0
128,45,129,41,0
128,45,129,42,0
128,45,129,43,0
128,45,129,44,0
128,45,129,45,1
128,45,129,46,0
128,45,129,47,0
128,45,129,48,0
128,45,129,49,0
128,45,129,50,0
128,45,129,51,0
128,45,129,52,0
128,45,129,54,0
128,45,129,55,0
128,45,129,56,0
128,45,129,59,0
128,45,129,60,0
128,45,129,65,0
128,45,129,66,0
128,45,129,67,0
128,45,129,68,0
128,45,129,70,0
128,45,129,71,0
128,45,129,143,0
128,46,129,31,0
128,46,129,33,0
128,46,129,34,0
128,46,129,35,0
128,46,129,36,0
128,46,129,38,0
128,46,129,39,0
128,46,129,40,0
128,46,129,41,0
128,46,129,42,0
128,46,129,43,0
128,46,129,44,0
128,46,129,45,0
128,46,129,46,1
128,46,129,47,0
128,46,129,48,0
128,46,129,49,0
128,46,129,50,0
128,46,129,51,0
128,46,129,52,0
128,46,129,54,0
128,46,129,55,0
128,46,129,56,0
128,46,129,59,0
128,46,129,60,0
128,46,129,65,0
128,46,129,66,0
128,46,129,67,0
128,46,129,68,0
128,46,129,70,0
128,46,129,71,0
128,46,129,143,0
128,47,129,31,0
128,47,129,33,0
128,47,129,34,0
128,47,129,35,0
128,47,129,36,0
128,47,129,38,0
128,47,129,39,0
128,47,129,40,0
128,47,129,41,0
128,47,129,42,0
128,47,129,43,0
128,47,129,44,0
128,47,129,45,0
128,47,129,46,0
128,47,129,47,1
128,47,129,48,0
128,47,129,49,0
128,47,129,50,0
128,47,129,51,0
128,47,129,52,0
128,47,129,54,0
128,47,129,55,0
128,47,129,56,0
128,47,129,59,0
128,47,129,60,0
128,47,129,65,0
128,47,129,66,0
128,47,129,67,0
128,47,129,68,0
128,47,129,70,0
128,47,129,71,0
128,47,129,143,0
128,48,129,31,0
128,48,129,33,0
128,48,129,34,0
128,48,129,35,0
128,48,129,36,0
128,48,129,38,0
128,48,129,39,0
128,48,129,40,0
128,48,129,41,0
128,48,129,42,0
128,48,129,43,0
128,48,129,44,0
128,48,129,45,0
128,48,129,46,0
128,48,129,47,0
128,48,129,48,1
128,48,129,49,0
128,48,129,50,0
128,48,129,51,0
128,48,129,52,0
128,48,129,54,0
128,48,129,55,0
128,48,129,56,0
128,48,129,59,0
128,48,129,60,0
128,48,129,65,0
128,48,129,66,0
